note_id,last modification time,tags,Front,Front_alt,Back,Part of Speech,Sound,Sound Example Sentence,Image,Note,Sanskrit,Question,Spelling Hint
1692770656731,1702725601,LRZTP LRZTP_Extra,གསོལ་ཀྲུམ་,,meat (h),n,,,,,,,
1692770656733,1702725601,LRZTP LRZTP_Extra,རྩེད་འགྲན་,,tournament,n,,,"""<img alt=""""Tournament Bracket Images – Browse 78,082 Stock Photos, Vectors, and Video  | Adobe Stock"""" src=""""paste-03e99b52f856f84506c462ae1b3a92b2a0a31cb8.png"""">""",འགྲན་སྡུར་བྱེད་པ། to compete,,,
1692770656734,1702725601,LRZTP LRZTP_Extra,རུ་ཁག,,team,n,,,"""<img alt=""""3 Sports Team Essentials - Physical Culture Study"""" src=""""images-b579812adfe9fbf3d4658adffcd0fb4b0ea08c0f.jpg"""">""",,,,
1692770656735,1702725601,LRZTP LRZTP_Extra,རྔམ་པ།  ,,"exciting, excited",adj,,,"""<img alt=""""Why are some people always in an excited state? - Quora"""" src=""""main-qimg-e68ef4d3c9331f2aa18fb942f56b25d1.webp"""">""",ངའི་ཨ་མ་ལགས་གྱིས་ང་ལ་བསྐུར་བའི་ལག་རྟགས་ལ་དཔེ་རྔམ་གྱི་འདུག ང་ཟ་ཁང་གསར་པ་ལ་འགྲོ་ཡག་རྔམ་གྱི་འདུག,,,
1692770656736,1702725601,LRZTP LRZTP_Extra,ཞ་ལ་,,floor ,n,,,"""<img alt=""""An Architect's Guide To: Wood Flooring - Architizer Journal"""" src=""""1502401808479parquet_natural_genius_medoc1_01.jpg"""">""","ས་གདན། floor, rug",,,
1692770656737,1702725601,LRZTP LRZTP_Extra,སྤོ་ལོ་,,ball,n,,,,,,,
1692770656739,1702725601,LRZTP LRZTP_Extra,གད་བདར་བྱེད། ,,"clean, wipe down",v,,,,,,,
1692770656740,1702725601,LRZTP LRZTP_Extra,གད་རྒྱག,གད་འཕྱག,to sweep,v,,,,,,,
1692770656741,1702725601,LRZTP LRZTP_Extra,ཐལ་བ། ,,"dust, sand, powder",n,,,"""<img alt=""""dusty - Wiktionary, the free dictionary"""" src=""""paste-01a2f414021fb5a1ddcae283f00254b95ade3a48.jpg"""">""",,,,
1692770656743,1702725601,LRZTP LRZTP_Extra,ཆུ་རྐྱལ་ས་,,swimming pool,n,,,"""<img alt=""""Outdoor swimming pools | Luxembourg Times"""" src=""""paste-8d6ab6cc99fe2e50cf6b90df4da94479ed258cc1.jpg"""">""",,,,
1692770656744,1702725601,LRZTP LRZTP_Extra,འབག་བཙོག  ,,pollution,n,,,"""<img alt=""""Pollution Images - Free Download on Freepik"""" src=""""climate-change-with-industrial-pollution_23-2149217816.jpg""""><br>""",,,,
1692770656746,1702725601,LRZTP LRZTP_Extra,ཆུ་མིག,,spring,n,,,"""<img src=""""280px-Big_Spring_Missouri_1-02Aug08.jpg"""">""",,,,
1692770656747,1702725601,LRZTP LRZTP_Extra,དབྱིངས་ཚ་པོ་,,stylish,adj,,,,བུ་མོ་དེ་དབྱིངས་ཚ་པོ་འདུག,,,
1692770656750,1702725601,LRZTP LRZTP_Extra,"""སྒྲིག <span style=""""color:#6767ce""""></span>""",,"prepare, arrange",,,,,"""<span style=""""color:#6767ce"""">མ་འོངས་པ།</span> བསྒྲིག <span style=""""color:#6767ce"""">ད་ལྟ་བ།</span> སྒྲིག <span style=""""color:#6767ce"""">འདས་པ།</span> བསྒྲིགས། <span style=""""color:#6767ce"""">སྐུལ་ཚིག</span> སྒྲིགས།""",,,
1692770656751,1702725601,LRZTP LRZTP_Extra,བསྐྱར་གསོ་བྱེད་པ་,,"fix, repair, renew, restore",v,,,,,,,
1692770656752,1702725601,LRZTP LRZTP_Extra,ཇ་སྤག་ཆུང་,,a brick of Tibetan tea,n,,,"""<img alt=""""Tibetan Tea Zhuan Zang Cha | Chinese Dark Tea | Curious Tea"""" src=""""paste-7f24036f9302b82cc27add62824ef9393c420e19.jpg"""">""",,,,
1692770656753,1702725601,LRZTP LRZTP_Extra,ལྗིད་ཚད་,,weight,n,,,"""<img alt=""""Close-up Weighing Scale ,Man Standing On Weigh Scales Stock Photo, Picture  And Royalty Free Image. Image 115162523."""" src=""""115162523-close-up-weighing-scale-man-standing-on-weigh-scales.jpg"""">""",ཁྱེད་རང་ལ་གཟུགས་པོ་ལྗིད་ཚད་ག་ཚོད་ཡོད་རེད།<br><br>ཡང་པོ་དང་ལྗིད་གོག་ཚ་པོ་,,,
1692770656754,1702725601,LRZTP LRZTP_Extra,སློབ་གྲྭའི་རྩེད་མོ་རུ་ཁག,,school team,n,,,"""<img alt=""""Roster – Sierra Canyon Athletics"""" src=""""images-188afbadafafb46affa8ab8662fbb03444bf515f.jpg"""">""",,,,
1692770656756,1702725601,LRZTP LRZTP_Extra,ཞིབ་འཇུག,,"research, study",n,,,"""<img alt=""""Microscope - Wikipedia"""" src=""""paste-f26222aea0bbaa187f499b10a6595084c122e618.jpg"""">""",ང་སྐྱེ་དངོས་ཚན་རིག་གི་སྐོར་ལ་ཞིབ་འཇུག་ལོ་ཁ་ཤས་བྱེད་མྱོང་ཡོད།,,,
1692770656757,1702725601,LRZTP LRZTP_Extra,སློབ་ཡོན་,,scholarship,n,,,"""<img alt=""""A Comprehensive Guide to MBA Abroad Scholarship"""" src=""""mba abroad scholarship.jpg"""">""",སློབ་ཕྲུག་ཚོ་ལ་སློབ་ཡོན་ཧ་ཅང་གལ་ཆེན་པོ་རེད། ཕན་ཐོག་ཆེན་པོ་ཡོད་རེད།,,,
1692770656758,1702725601,LRZTP LRZTP_Extra,སྐྱེ་དངོས་ཚན་རིག,,biology,n,,,"""<img alt=""""Learn Biology | Visible Body"""" src=""""images-d9b2c298db4f9fd220902d64bc1eac7e4cf4b7d8.jpg"""">""",སྔོན་མ་ངས་སྐྱེ་དངོ་ཚན་རིག་གི་སྐོར་ལ་མང་པོ་སྦྱང་མྱོང་ཡོད།,,,
1692770656759,1702725601,LRZTP LRZTP_Extra,གཙུག་ལག་རབ་འབྱམས་པ་,,graduate school,n,,,"""<img alt=""""College vs Graduate School: What to Know | Fastweb"""" src=""""images-abe7672421da968001660351ede6982467f4cffa.jpg"""">""",གཙུག་ལག་རབ་འབྱམས་པའི་སྐབས་ལ་ངས་ནང་ཆོས་སྦྱང་ཡག་འགོ་ཚུགས་པ་ཡིན།,,,
1692770656760,1702725601,LRZTP LRZTP_Extra,བསམ་བློའི་བཅོས་ཐབས་,,psychotherapy,n,,,"""<a href=""""https://www.google.com/imgres?imgurl=https%3A%2F%2Fimages.saymedia-content.com%2F.image%2Ft_share%2FMTc0MjQzMjU0ODg2MjEzNTAw%2Fthe-difference-between-carl-jungs-and-sigmund-freuds-views-on-religion.jpg&amp;tbnid=j2Kk-LZIrN0wDM&amp;vet=12ahUKEwia5f7gsvKCAxXbe2wGHZeOCxwQMygEegQIARBU..i&amp;imgrefurl=https%3A%2F%2Fowlcation.com%2Fhumanities%2FThe-Difference-Between-Carl-Jungs-and-Sigmund-Freuds-Views-on-Religion&amp;docid=y9DwFHPLUKYZqM&amp;w=1200&amp;h=736&amp;q=jung%20and%20freud&amp;client=firefox-b-d&amp;ved=2ahUKEwia5f7gsvKCAxXbe2wGHZeOCxwQMygEegQIARBU""""><div><img alt=""""Carl Jung and Sigmund Freud's Differing Views on Religion - Owlcation"""" src=""""paste-f17612c9b4e00b69618dcb5e5e0d600465dc062d.jpg""""></div><div></div></a>""",ངའི་དགའ་རོགས་བསམ་བློའི་བཅོས་ཐབས་གི་སྐོར་ལ་ལས་ཀ་བྱེད་གི་ཡོད་རེད།,,,
1692770656761,1702725601,LRZTP LRZTP_Extra,ལམ་སྟོན་བྱེད་པ་,,to guide,v,,,,སྔོན་མ་ངས་Alaska་ལ་བསྡད་དུས་ཡུལ་སྐོར་སྤྲོ་འཆམ་པ་ཚོ་ལ་ལམ་སྟོང་བྱས་པ་ཡིན། མྱོང་ཡོད།,,,
1692770656762,1702725601,LRZTP LRZTP_Extra,ཧམ་སྤུ་,,mold,n,,,"""<img alt=""""Mold in the home: how big a health problem is it?"""" src=""""mold-in-the-home.jpg"""">""",ཆར་དུས་སྐབས་ལ་ཅ་ལག་མང་པོ་ཧམ་སྤུ་རྒྱག་གི་འདུག,,,
1692770656763,1702725601,LRZTP LRZTP_Extra,སེམས་འཚབ་གི་འདུག  ,,to feel nervous,v,,,"""<img alt=""""Calm their nervous system - first and always! - Brainstorm Health"""" src=""""paste-e2993c05dc56a6e2d02192b0e0b4495621607fd0.jpg"""">""",མཚམས་མཚམས་ལ་མི་གསར་པ་ངོ་ཤེས་དུས་སེམས་འཚབ་གི་འདུག,,,
1692770656764,1702725601,LRZTP LRZTP_Extra,གཞི་རིམ་སློབ་གྲྭ,,primary school,n,,,"""<img alt=""""Primary School Hyderabad - Manthan International School, Hyderabad"""" src=""""paste-c2e095c9840a95cdeb01ec6fd70591ae6b8e6e08.jpg"""">""","ངའི་གཞི་རིམ་སློང་གྲྭ་Ingram, TX་ལ་ཡོད་རེད། ངས་གཞི་རིམ་སློང་གྲྭ་Ingram, TX་ལ་ཕྱིན་པ་ཡིན།",,,
1692770656765,1702725601,LRZTP LRZTP_Extra,མཐོ་རིམ་སློབ་གྲྭ་,,"college, university",n,,,"""<img alt=""""Harvard University Courses, Rankings, Fees, Admissions 2023, Scholarships,  Placements &amp; Alumni"""" src=""""paste-1b0f8ac645896a986cc13e9a951598755560a3d5.jpg"""">""",,,,
1692770656766,1702725601,LRZTP LRZTP_Extra,སློབ་གྲྭ་ཆེན་མོ་,,"college, university",n,,,"""<img alt=""""What to Look for in a College: 13 Important Features"""" src=""""swarthmore-college-Eric-Behrens-flickr-5706ffe35f9b581408d48cb3.jpg"""">""",,,,
1692770656767,1702725601,LRZTP LRZTP_Extra,སྦོང་བ་,,"to (be) soaked, to (be) drench",v,,,"""<img alt=""""Getting Drenched Stock Photos - Free &amp; Royalty-Free Stock Photos from  Dreamstime"""" src=""""paste-b602b52c3c7dd1f9599191749a3deb78cdad4a35.jpg"""">""",ཆར་པ་ཤུགས་ཆེན་པོ་འབབ་ཙང་ངའི་དུག་ལོག་སྦང་སོང་། རླུན་པ་ཆགས་སོང་།,,,
1692770656768,1702725601,LRZTP LRZTP_Extra,གནམ་དྭངས་གི་འདུག,,sky to clear,p,,,,,,,
1692770656769,1702725601,LRZTP LRZTP_Extra,གནམ་རབ་རིབ་,,haze sky,adj,,,,དེ་རིང་གནམ་དཔེ་རབ་རིབ་འདུག,,,
1692770656770,1702725601,LRZTP LRZTP_Extra,རྟོག་སྒྲུང་,,fiction,n,,,"""<img alt=""""Literary Fiction Books: Our Ultimate Must-Read List"""" src=""""paste-9b4fe712a862fd81d03a2003650edae5840be444.jpg"""">""",ང་རྟོག་སྒྲུང་[གི་དེབ་]ཀློག་ཡག་ལ་དགའ་པོ་ཡོད།,,,
1692770656772,1702725601,LRZTP LRZTP_Extra,འཁྲུག་པོ་,,"lively, active",adj,,,,New York་གྲོང་ཁྱེར་དཔེ་འཁྲུག་པོ་ཡོད་རེད།,,,
1692770656774,1702725601,LRZTP LRZTP_Extra,ཚོགས་འདུ་,,"meeting, gathering",n,,,"""<img alt=""""Understanding the different types of meetings | Sherpany"""" src=""""types-of-meetings.png__1200x630_q90_crop_subject_location-420,304_subsampling-2_upscale.png"""">""",,,,
1692770656775,1702725601,LRZTP LRZTP_Extra,འཆར་གཞི་འདིངས་,འཆར་གཞི་བཟོ།,to make plans,v,,,"""<img alt=""""How To Make a Plan in 5 Steps 🗺"""" src=""""https://assets-global.website-files.com/62196607bf1b46c300301846/62196607bf1b46ee7d301ee1_5f77ac88f133fa056efb6acd_how%2520to%2520make%2520a%2520plan%2520in%25205%2520steps.jpeg"""">""",,,,
1692770656776,1702725601,LRZTP LRZTP_Extra,སྒྱུ་རྩལ,བཟོ་རིག་ལག་རྩལ།,art,n,,,"""<img alt=""""Expressionism | Definition, Characteristics, Artists, Music, Theater, Film,  &amp; Facts | Britannica"""" src=""""paste-37aa66efdf4cb95eefe8704267eb7c36695ab0ab.jpg"""">""",,,,
1692770656778,1702725601,LRZTP LRZTP_Extra,དོ་དགོང་་,,tonight,adv,,,,,,,
1692770656779,1702725601,LRZTP LRZTP_Extra,མདང་དགོང་་,,last night,adv,,,,,,,
1692770656780,1702725601,LRZTP LRZTP_Extra,སང་དགོང་་,,tomorrow night,adv,,,,,,,
1692770656781,1702725601,LRZTP LRZTP_Extra,རྟོག་བཅོས་ཚན་རིག,,science fiction,n,,,"""<img alt=""""Science Fiction Images - Free Download on Freepik"""" src=""""paste-c3f66b1c5c500677483f1663a4cd3f03e38a9c21.jpg"""">""",རྟོག་བཅོས། fiction,,,
1692770656782,1702725601,LRZTP LRZTP_Extra,རྟོག་བཅོས་,,fiction,n,,,,,,,
1692770656783,1702725601,LRZTP LRZTP_Extra,གྲབས་,,"just about to, soon, going to",adv,,,,ཧ་ལམ་སླེབས་གྲབས་ཡོད། <br>I have almost arrived.,,,
1692770656784,1702725601,LRZTP LRZTP_Extra,སྐྱབས་མགོན་རིན་པོ་ཆེ་,,HHDL (guardian / protector rinpoche),n,,,"""<img alt=""""Celebrate, Praise, and Learn from His Holiness the Dalai Lama - FPMT"""" src=""""NEP4973-1-Olivier-Adam-web.jpg"""">""",,,,
1692770656785,1702725601,LRZTP LRZTP_Extra,སྒམ་ཤོག,,box,n,,,"""<img alt=""""Carboard Box Wclippping Path Stock Photo - Download Image Now - Cardboard  Box, Carton, Photography - iStock"""" src=""""paste-45497742dbb9a888507dfa58cc69372e14a51c58.jpg"""">""",,,,
1692770656786,1702725601,LRZTP LRZTP_Extra,ལྗིད་ཁོག་ཚ་པོ་,,heavy,adj,,,,,,,
1692770656787,1702725601,LRZTP LRZTP_Extra,ཡང་པོ་,,light,adj,,,"""<img alt=""""Female Hand Holding Feather Detail Close Up Picture And HD Photos | Free  Download On Lovepik"""" src=""""lovepik-female-hand-holding-feather-detail-close-up-picture_501723300.jpg"""">""",ལྡོག་ཕྱོགས། ལྗིད་གོག་ཚོ་པོ།&nbsp;,,,
1692770656788,1702725601,LRZTP LRZTP_Extra,བཀའ་སློབ་,,"advice, teaching (H)",n,,,"""<img alt=""""Dalai Lama to Release Debut Album of Mantras, Teachings Set to Music –  Rolling Stone"""" src=""""dalai-lama-tape.jpg"""">""",,,,
1692770656789,1702725601,LRZTP LRZTP_Extra,བཀའ་སློབ་གནང་་,,"to teach, to advise",v,,,"""<img alt=""""7 Ways to Teach Critical Thinking in Elementary Education | Walden  University"""" src=""""paste-1f73c646a4a59f671a6399e658630d68ce7a6a80.jpg"""">""",,,,
1692770656790,1702725601,LRZTP LRZTP_Extra,ཚབ་ཚབ་བྱེད་པ་,,to be nervous,v,,,"""<img alt=""""Nervous Definition &amp; Meaning - Merriam-Webster"""" src=""""paste-8246d5c718c99cd0ca10234ecc6b1f52ab609f88.jpg"""">""",,,,
1692770656792,1702725601,LRZTP LRZTP_Extra,དགོངས་པ་ཞུ་བ་,,"to excuse oneself, to resign",v,,,"""<img alt=""""How to Excuse Yourself from Work: 15 Steps (with Pictures)"""" src=""""v4-460px-Excuse-Yourself-from-Work-Step-2-Version-2.jpg.webp"""">""",དེ་རིང་གི་འཛིང་གྲྭ་དགོངས་པ་ཞུ་གི་ཡིན། <br>དེ་རིང་གི་འཛིང་གྲྭ་དགོངས་པ་གནང་རོགས། (more polite),,,
1692770656793,1702725601,LRZTP LRZTP_Extra,ཆད་པ་,ཉེས་ཆད།,"fine, punishment",n,,,,ཁྲིམས་དང་འགལ་ན་ཆད་པ་སྤྲད་གི་རེད། ,,,
1692770656794,1702725601,LRZTP LRZTP_Extra,རྡུང་པ་,,"beat, hit",v,,,,,,,
1692770656795,1702725601,LRZTP LRZTP_Extra,རྡར་བ་,,"grind by hand, roughly",v,,,"""<img alt=""""Grinding Your Own Spices – Herbie's Spices"""" src=""""20090721_0646.jpg"""">""",,,,
1692770656796,1702725601,LRZTP LRZTP_Extra,འཐག་པ་,,grind finely (with machine),v,,,,,,,
1692770656797,1702725601,LRZTP LRZTP_Extra,རིན་ཐང་ཆེན་པོ་,,"expensive, valuable",adj,,,"""<img alt=""""5 most outrageously expensive food items - PEAKLIFE"""" src=""""paste-a3d9cd775c8ca75f5def6c4ced69eaeb1e0842b2.jpg"""">""",རིན་མེད། གླ་མེད། free,,,
1692770656798,1702725601,LRZTP LRZTP_Extra,འཆར་འགོད་,,"plan, schedule (as in teaching schedule)",n,,,,གསུངས་ཆོས་གི་འཆར་འགོད།,,,
1692770656799,1702725601,LRZTP LRZTP_Extra,ཉོབ་ཏོ་,,"boring, annoying",adj,,,"""<img alt=""""World's most boring person discovered by researchers | University of Essex"""" src=""""paste-99a93c59b1cfc68bf428219ac1ea23949a29f4e8.jpg"""">""",,,,
1692770656801,1702725601,LRZTP LRZTP_Extra,ཡིད་ཆེས་བརླག་པ་,,to lose trust,v,,,"""<img alt=""""Customers lose trust in hacked businesses | BetaNews"""" src=""""Broken-trust-e1475054867794.jpg"""">""",ངས་ཁོང་ལ་ཡིད་ཆེས་བརླག་སོང་།,,,
1692770656802,1702725601,LRZTP LRZTP_Extra,ཁར་ཐུག,ཁ་ཐུག ཤར་རྒྱག ཐད་གར,"straigh, upright, direct<br>(often pronounced khup-tuk)",adv,,,"""<img alt=""""Straight Road Pictures | Download Free Images on Unsplash"""" src=""""paste-05b0faf8b69c24295835d17d7d59d1a5bbdf1574.jpg"""">""",ཐད་ཀར། ཤར་རྒྱག། syn.,,,
1692770656803,1702725601,LRZTP LRZTP_Extra,ཕར་རྒྱུགས་,,Go away! (not polite),p,,,"""<img alt=""""Get Lost Go Away Deterrent Warning Security Road Traffic Street Sign Yellow  Stock Photo, Picture And Royalty Free Image. Image 11410878."""" src=""""11410878-get-lost-go-away-deterrent-warning-security-road-traffic-street-sign-yellow.jpg"""">""",,,,
1692770656804,1702725601,LRZTP LRZTP_Extra,ཚུར་ཤོག,,Come here!,p,,,,,,,
1692770656805,1702725601,LRZTP LRZTP_Extra,གློག་བཞུ་,,electric light,n,,,,,,,
1692770656806,1702725601,LRZTP LRZTP_Extra,བཞུ་མར་,,"light, lamp",n,,,,,,,
1692770656808,1702725601,LRZTP LRZTP_Extra,མར་ལེན་,,"to receive, to acccept",v,,,,,,,
1692770656812,1702725601,LRZTP LRZTP_Extra,ཁ་ཐོར་,,"scattered, dispersed",adj,,,"""<img alt=""""Why dandelion seeds are so good at spreading widely"""" src=""""paste-c57a8d583938024ccf9d85569cc238993e56a811.jpg"""">""",,,,
1692770656817,1702725601,LRZTP LRZTP_Extra,ནུས་ཤུགས་,,energy,n,,,,,,,
1692770656818,1702725601,LRZTP LRZTP_Extra,གཏན་གཏན་,,"sure, certain",adj,,,,,,,
1694088902493,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,ལས་ཁུངས་,,office,n,[sound:las khung.mp3],[sound:las khung ex.mp3],"""<img alt=""""How companies are bringing a buzz back to office working"""" src=""""images-3249e8110f294b7a3d3dca3e99eb445ae5443339.jpg"""">""",,,,
1694089340310,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,ནད་གཡོག,,caregiver,n,[sound:nad g.yog.mp3][sound:ནད་གཡོག-d5a2f1eb3d69012ece4c98a901dc41c7416938f4.mp3][sound:190947079_180702_0628_24.mp3],"""[sound:nad g.yog ex.mp3]<span style=""""color: rgb(2, 2, 2);"""">[sound:ངའི་གྲོགས་མོ་ཅིག་ནད་གཡོག-d3808eeb45b7e4cbb19e2b1244e19dec131b48a2.mp3]</span>""","""<img alt=""""What is a Caregiver? | Called to Care | Johns Hopkins Bayview"""" src=""""paste-79b37ef631c06262878fb00b1b0dd4264d62bd8b.jpg"""">""","""ནད་ = ནད་ན་ཚ་ = disease, illness<br>གཡོག་ = གཡོག་མོ་ = servant, slave<br><br><span style=""""color: rgb(2, 2, 2);"""">ངའི་གྲོགས་མོ་ཅིག་ནད་གཡོག་གི་ལས་ཀ་བྱེད་ཀྱི་ཡོད་རེད།</span>""",,,
1694089444374,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,ཚོགས་པ་,,"group, organization, collective",n,[sound:tshogs pa.mp3],[sound:tshogs pa ex.mp3],"""<img alt=""""Why do Shriners drive those little cars? | HowStuffWorks"""" src=""""images-8b51e654bbb2da211a9c24d7b56ebdd71fd530b6.jpg"""">""",ཚོགས་གསོག་པ། gather the [two] accumulations,,,
1694089542034,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,སྲིད་དོན་པ་,,politician,n,[sound:srid don pa.mp3],[sound:srid don pa ex.mp3],"""<img alt=""""How to Become a Politician in India: Real Life Case Studies"""" src=""""paste-4ecf0b2a68ae16dda3ebe0e327e3d0c58d50f2ec.jpg"""">""","སྲིད་དོན་མཁས་པ། ཆབ་སྲིད་པ།&nbsp;<br>སྲིད་ = ཆབ་སྲིད་ = politics<br>མཁས་པ་ = skilled, versed, learned",,,
1694089740064,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,མ་བྱན་,,"cook, chef",n,[sound:ma byan.mp3],[sound:ma byan ex.mp3],"""<img alt=""""Professional Cook"""" src=""""images-f9d6690d24f7227972bad41fca01c6ddf507e24b.jpg"""">""",,,,
1694089824964,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,ཤིང་བཟོ་བ་,,carpenter,n,,,"""<img alt=""""Construction Carpenter: What Is It? and How to Become One? | Ziprecruiter"""" src=""""paste-9e5a95b931297fa30a16c85f3411f8e83b809568.jpg"""">""",,,,
1694089894708,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,འཆར་འགོད་པ་,,engineer,n,[sound:'char 'god pa.mp3][sound:འཆར་འགོད་པ།-93924d89c9b297db6b4e54745ea14ebc86f15f40.mp3],"""[sound:'char 'god pa ex.mp3]<span style=""""color: rgb(2, 2, 2);"""">[sound:ངའི་ཁྱིམ་མཚེས་གློག་ཀླད་ཀ-db5f70943c60d306a06d95fcf24a74b9b3a7a04c.mp3]</span>""","""<img alt=""""Joe Moran's blog: Slide rules rule OK"""" src=""""images-0acb9951fa883d37bed1a41d8d344c62d6b247fa.jpg""""><img alt=""""Mechanical Engineering • United States Air Force Academy"""" src=""""images-1d4188719a223c553e9ce3e3d4b7e94edfa512ca.jpg""""><br>""","""འཆར་ = to manifest, as in འཆར་གཞི་ plans<br>འགོད་ = to establish, as in གསར་འགོད་པ་ = journalist<br><br><span style=""""color: rgb(2, 2, 2);"""">ངའི་ཁྱིམ་མཚེས་གློག་ཀླད་ཀྱི་འཆར་འགོད་པ་རེད།</span>""",,,
1694089930826,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,ཡོང་འབབ་,,income,n,[sound:yong 'bab.mp3],[sound:yong 'bab ex.mp3],"""<img alt=""""What Is Ordinary Income? | Type of Income in Small Business"""" src=""""paste-f887792b5fcdbdc694a34dd18dd3dddced266d51.jpg"""">""",,,,
1694090068674,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,མི་ཚེའི་ལོ་རྒྱུས་མདོར་བསྡུས་,,"C.V., curriculum vitae, resume",n,[sound:mi tshe'i lo rgyus mdor bsdus.mp3][sound:མི་ཚེའི་ལོ་རྒྱུས་མདོར་བས-36a692f2ee81c662e03dd284a7c9bc59e3d5d2bd.mp3],"""[sound:mi tshe'i lo rgyus mdor bsdus ex.mp3]<span style=""""color: rgb(2, 2, 2);"""">[sound:ལས་ཀ་བཙལ་དུས་མི་ཚེའི་ལོ་-b8f2f3f18ecfa46b2142fc24862f74c27228f618.mp3]</span>""",,"""མི་ཚེ་ = human life, as in མི་ཚིའི་འགྲོ་སྟངས་ = way of life<br>ལོ་རྒྱུས་ = account, story, history<br>མདོར་བསྡུས་ = short, brief<br><span style=""""color: rgb(2, 2, 2);"""">ལས་ཀ་བཙལ་དུས་མི་ཚེའི་ལོ་རྒྱུས་མདོར་བསྡུས་ཡག་པོ་གཅིག་འབྲི་དགོས་ཀྱི་ཡོད་རེད།</span>""",,,
1694090107659,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,བྱེད་སྒོ་,,"activities, duties, things to do",n,[sound:byed sgo.mp3][sound:བྱེད་སྒོ།-e986b0728e707733cadaf64022b2151720722860.mp3],"""[sound:byed sgo ex.mp3]<span style=""""color: rgb(2, 2, 2);"""">[sound:དགེ་རྒན་གྱི་ལས་ཀ་སྐྱིད་པ-768ca1e4005ca20a46848401d006d8fc0ebe6129.mp3]</span>""","""<img src=""""བྱེད་སྒོ།-7ce1ead8e3c31dd76c8c183f23fc33fb65dc48e0.png"""">""","""<span style=""""color: rgb(2, 2, 2);"""">དགེ་རྒན་གྱི་ལས་ཀ་སྐྱིད་པོ་ཡོད་ས་རེད། གང་ཡིན་ཟེར་ན་བྱེད་སྒོ་འདྲ་མིན་སྣ་ཚོགས་ཡོད་རེད།</span>""",,,
1694090162022,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,ཚོགས་འདུ་,,"meeting, conference",n,[sound:tshogs 'du.mp3],[sound:tshogs 'du ex.mp3],,"ཚོགས་ as in ཚོགས་པ་ organization<br>འདུ་ = to assesmble, as in འདུ་ཁང་ = assembly hall",,,
1694090340913,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,རོགས་རམ་ཚོགས་པ་,,"aid, relief agency",n,[sound:rog ram tshogs pa.mp3][sound:རོགས་རམ་ཚོགས་པ།-5d88242069f057c325237e0aadb6c3f5d8c78256.mp3],[sound:rog ram tshogs pa ex.mp3][sound:བལ་ཡུལ་ལ་རོགས་རམ་ཚོགས་པ་-3592fcb8b56b55c6057223a6730615a0e1ee1466.mp3],"""<img alt=""""Adventist Development and Relief Agency steps up U.S. and global COVID-19  operations to aid affected communities and frontline health workers | Rede  Adventista de Notícias"""" src=""""paste-89242f40e8294d3779d70d6786477edbac94621e.jpg"""">""","རོགས་ = རོགས་པ་ = helper, friend; ཚོགས་པ་ = organization<br>བལ་ཡུལ་ལ་རོགས་རམ་ཚོགས་པ་མང་པོ་ཞེ་དྲག་ཡོད་རེད།",,,
1694090421014,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,དཔལ་འབྱོར་,,"wealth, economy, prosperity",n,[sound:dpal 'byor.mp3],[sound:dpal 'byor ex.mp3],"""<img alt=""""The wealth of generations, with special attention to the millennials |  Brookings"""" src=""""images-f87ec8db5a826ec383ee1fa4b1eae6609533b39e.jpg"""">""","དཔལ་ = glory, splendour<br>འབྱོར་ = riches, as in དེལ་འབྱོར་མི་ལུས་རིན་པོ་ཆེ་ = precious human life with the 18 freedoms and riches",,,
1694090481514,1702725425,LRZTP LRZTP_15 LRZTP_Module_2,དམིགས་ཡུལ་,,"aim, goal, objective",n,[sound:dmigs yul.mp3][sound:དམིགས་ཡུལ།-9d6eb8878f0645b2746174e4f999e684017b5876.mp3],[sound:dmigs yul ex.mp3][sound:ཁྱེད་རང་གི་མ་འོངས་པའི་དམ-06495ba1bba9c4ef1520281543beec9eb992b4c7.mp3],"""<img alt=""""A goal isn't a mission"""" src=""""paste-8d0ee0b73fac180f121dff72a2ebdf55e2006ca6.jpg"""">""","<b><u>དམིགས།</u></b>&nbsp;= to focus, as in: དམིགས་མེད་བརྩེ་བ། = unconditional love;&nbsp;<b><u>ཡུལ།</u></b>&nbsp;= object, as in: བལ་ཡུལ། = Nepal.<br>ཁྱེད་རང་གི་མ་འོངས་པའི་དམིགས་ཡུལ་ག་རེ་རེད།",,,
